run_id;upper_workpiece_id;class_value;file_name;dmc_code;date;time;workpiece_usage;workpiece_result;workpiece_location;scenario_condition;scenario_exception
1626610;6443;201_mold-temperature-30;Ch_000001626610.json;40000000006443;11.11.2024;14:08:27;0;OK;right;normal;0
1626611;6430;201_mold-temperature-30;Ch_000001626611.json;40000000006430;11.11.2024;14:08:57;0;OK;left;normal;0
1626612;6430;201_mold-temperature-30;Ch_000001626612.json;40000000006430;11.11.2024;14:09:02;0;OK;right;normal;0
1626613;6906;201_mold-temperature-30;Ch_000001626613.json;40000000006906;11.11.2024;14:32:42;0;OK;left;normal;0
1626614;6906;201_mold-temperature-30;Ch_000001626614.json;40000000006906;11.11.2024;14:32:47;0;OK;right;normal;0
1626615;6917;201_mold-temperature-30;Ch_000001626615.json;40000000006917;11.11.2024;14:33:21;0;OK;left;normal;0
1626616;6917;201_mold-temperature-30;Ch_000001626616.json;40000000006917;11.11.2024;14:33:26;0;OK;right;normal;0
1626617;6908;201_mold-temperature-30;Ch_000001626617.json;40000000006908;11.11.2024;14:33:54;0;OK;left;normal;0
1626618;6908;201_mold-temperature-30;Ch_000001626618.json;40000000006908;11.11.2024;14:34:00;0;OK;right;normal;0
1626619;6888;201_mold-temperature-30;Ch_000001626619.json;40000000006888;11.11.2024;14:34:49;0;OK;left;normal;0
1626620;6888;201_mold-temperature-30;Ch_000001626620.json;40000000006888;11.11.2024;14:34:54;0;OK;right;normal;0
1626621;6914;201_mold-temperature-30;Ch_000001626621.json;40000000006914;11.11.2024;14:35:21;0;OK;left;normal;0
1626622;6914;201_mold-temperature-30;Ch_000001626622.json;40000000006914;11.11.2024;14:35:26;0;OK;right;normal;0
1626623;6904;201_mold-temperature-30;Ch_000001626623.json;40000000006904;11.11.2024;14:35:53;0;OK;left;normal;0
1626624;6904;201_mold-temperature-30;Ch_000001626624.json;40000000006904;11.11.2024;14:35:58;0;OK;right;normal;0
1626625;6895;201_mold-temperature-30;Ch_000001626625.json;40000000006895;11.11.2024;14:36:27;0;OK;left;normal;0
1626626;6895;201_mold-temperature-30;Ch_000001626626.json;40000000006895;11.11.2024;14:36:32;0;OK;right;normal;0
1626627;6879;201_mold-temperature-30;Ch_000001626627.json;40000000006879;11.11.2024;14:37:00;0;OK;left;normal;0
1626628;6879;201_mold-temperature-30;Ch_000001626628.json;40000000006879;11.11.2024;14:37:05;0;OK;right;normal;0
1626629;6915;201_mold-temperature-30;Ch_000001626629.json;40000000006915;11.11.2024;14:37:33;0;OK;left;normal;0
1626630;6915;201_mold-temperature-30;Ch_000001626630.json;40000000006915;11.11.2024;14:37:38;0;OK;right;normal;0
1626631;6902;201_mold-temperature-30;Ch_000001626631.json;40000000006902;11.11.2024;14:38:06;0;OK;left;normal;0
1626632;6902;201_mold-temperature-30;Ch_000001626632.json;40000000006902;11.11.2024;14:38:11;0;OK;right;normal;0
1626633;6878;201_mold-temperature-30;Ch_000001626633.json;40000000006878;11.11.2024;14:38:41;0;OK;left;normal;0
1626634;6878;201_mold-temperature-30;Ch_000001626634.json;40000000006878;11.11.2024;14:38:46;0;OK;right;normal;0
1626635;6896;201_mold-temperature-30;Ch_000001626635.json;40000000006896;11.11.2024;14:39:13;0;OK;left;normal;0
1626636;6896;201_mold-temperature-30;Ch_000001626636.json;40000000006896;11.11.2024;14:39:19;0;OK;right;normal;0
1626637;6866;201_mold-temperature-30;Ch_000001626637.json;40000000006866;11.11.2024;14:39:47;0;OK;left;normal;0
1626638;6866;201_mold-temperature-30;Ch_000001626638.json;40000000006866;11.11.2024;14:39:53;0;OK;right;normal;0
1626639;6869;201_mold-temperature-30;Ch_000001626639.json;40000000006869;11.11.2024;14:41:07;0;OK;left;normal;0
1626640;6869;201_mold-temperature-30;Ch_000001626640.json;40000000006869;11.11.2024;14:41:12;0;OK;right;normal;0
1626641;6857;201_mold-temperature-30;Ch_000001626641.json;40000000006857;11.11.2024;14:41:41;0;OK;left;normal;0
1626642;6857;201_mold-temperature-30;Ch_000001626642.json;40000000006857;11.11.2024;14:41:47;0;OK;right;normal;0
1626643;6865;201_mold-temperature-30;Ch_000001626643.json;40000000006865;11.11.2024;14:42:15;0;OK;left;normal;0
1626644;6865;201_mold-temperature-30;Ch_000001626644.json;40000000006865;11.11.2024;14:42:20;0;OK;right;normal;0
1626645;6882;201_mold-temperature-30;Ch_000001626645.json;40000000006882;11.11.2024;14:42:48;0;OK;left;normal;0
1626646;6882;201_mold-temperature-30;Ch_000001626646.json;40000000006882;11.11.2024;14:42:53;0;OK;right;normal;0
1626647;6885;201_mold-temperature-30;Ch_000001626647.json;40000000006885;11.11.2024;14:43:22;0;OK;left;normal;0
1626648;6885;201_mold-temperature-30;Ch_000001626648.json;40000000006885;11.11.2024;14:43:27;0;OK;right;normal;0
1626649;6868;202_mold-temperature-35;Ch_000001626649.json;40000000006868;11.11.2024;14:43:55;0;OK;left;faulty;0
1626650;6868;202_mold-temperature-35;Ch_000001626650.json;40000000006868;11.11.2024;14:44:00;0;OK;right;faulty;0
1626651;6889;202_mold-temperature-35;Ch_000001626651.json;40000000006889;11.11.2024;14:44:29;0;OK;left;faulty;0
1626652;6889;202_mold-temperature-35;Ch_000001626652.json;40000000006889;11.11.2024;14:44:35;0;OK;right;faulty;0
1626653;6907;202_mold-temperature-35;Ch_000001626653.json;40000000006907;11.11.2024;14:45:01;0;OK;left;faulty;0
1626654;6907;202_mold-temperature-35;Ch_000001626654.json;40000000006907;11.11.2024;14:45:06;0;OK;right;faulty;0
1626655;6871;202_mold-temperature-35;Ch_000001626655.json;40000000006871;11.11.2024;14:45:33;0;OK;left;faulty;0
1626656;6871;202_mold-temperature-35;Ch_000001626656.json;40000000006871;11.11.2024;14:45:39;0;OK;right;faulty;0
1626657;6876;202_mold-temperature-35;Ch_000001626657.json;40000000006876;11.11.2024;14:46:07;0;OK;left;faulty;0
1626658;6876;202_mold-temperature-35;Ch_000001626658.json;40000000006876;11.11.2024;14:46:12;0;OK;right;faulty;0
1626659;6863;202_mold-temperature-35;Ch_000001626659.json;40000000006863;11.11.2024;14:46:40;0;OK;left;faulty;0
1626660;6863;202_mold-temperature-35;Ch_000001626660.json;40000000006863;11.11.2024;14:46:46;0;OK;right;faulty;0
1626661;6911;202_mold-temperature-35;Ch_000001626661.json;40000000006911;11.11.2024;14:47:13;0;OK;left;faulty;0
1626662;6911;202_mold-temperature-35;Ch_000001626662.json;40000000006911;11.11.2024;14:47:18;0;OK;right;faulty;0
1626663;6872;202_mold-temperature-35;Ch_000001626663.json;40000000006872;11.11.2024;14:47:45;0;OK;left;faulty;0
1626664;6872;202_mold-temperature-35;Ch_000001626664.json;40000000006872;11.11.2024;14:47:51;0;OK;right;faulty;0
1626665;6864;202_mold-temperature-35;Ch_000001626665.json;40000000006864;11.11.2024;14:48:18;0;OK;left;faulty;0
1626666;6864;202_mold-temperature-35;Ch_000001626666.json;40000000006864;11.11.2024;14:48:24;0;OK;right;faulty;0
1626667;6853;202_mold-temperature-35;Ch_000001626667.json;40000000006853;11.11.2024;14:48:53;0;OK;left;faulty;0
1626668;6853;202_mold-temperature-35;Ch_000001626668.json;40000000006853;11.11.2024;14:48:58;0;OK;right;faulty;0
1626669;6909;202_mold-temperature-35;Ch_000001626669.json;40000000006909;11.11.2024;14:49:26;0;OK;left;faulty;0
1626670;6909;202_mold-temperature-35;Ch_000001626670.json;40000000006909;11.11.2024;14:49:32;0;OK;right;faulty;0
1626671;6838;202_mold-temperature-35;Ch_000001626671.json;40000000006838;11.11.2024;14:49:59;0;OK;left;faulty;0
1626672;6838;202_mold-temperature-35;Ch_000001626672.json;40000000006838;11.11.2024;14:50:05;0;OK;right;faulty;0
1626673;6854;202_mold-temperature-35;Ch_000001626673.json;40000000006854;11.11.2024;14:50:33;0;OK;left;faulty;0
1626674;6854;202_mold-temperature-35;Ch_000001626674.json;40000000006854;11.11.2024;14:50:38;0;OK;right;faulty;0
1626675;6843;202_mold-temperature-35;Ch_000001626675.json;40000000006843;11.11.2024;14:51:05;0;OK;left;faulty;0
1626676;6843;202_mold-temperature-35;Ch_000001626676.json;40000000006843;11.11.2024;14:51:10;0;OK;right;faulty;0
1626677;6861;202_mold-temperature-35;Ch_000001626677.json;40000000006861;11.11.2024;14:51:37;0;OK;left;faulty;0
1626678;6861;202_mold-temperature-35;Ch_000001626678.json;40000000006861;11.11.2024;14:51:42;0;OK;right;faulty;0
1626679;6905;202_mold-temperature-35;Ch_000001626679.json;40000000006905;11.11.2024;14:52:09;0;OK;left;faulty;0
1626680;6905;202_mold-temperature-35;Ch_000001626680.json;40000000006905;11.11.2024;14:52:15;0;OK;right;faulty;0
1626681;6892;202_mold-temperature-35;Ch_000001626681.json;40000000006892;11.11.2024;14:52:42;0;OK;left;faulty;0
1626682;6892;202_mold-temperature-35;Ch_000001626682.json;40000000006892;11.11.2024;14:52:48;0;OK;right;faulty;0
1626683;6862;202_mold-temperature-35;Ch_000001626683.json;40000000006862;11.11.2024;14:53:16;0;OK;left;faulty;0
1626684;6862;202_mold-temperature-35;Ch_000001626684.json;40000000006862;11.11.2024;14:53:21;0;OK;right;faulty;0
1626685;6860;202_mold-temperature-35;Ch_000001626685.json;40000000006860;11.11.2024;14:53:49;0;OK;left;faulty;0
1626686;6860;202_mold-temperature-35;Ch_000001626686.json;40000000006860;11.11.2024;14:53:54;0;OK;right;faulty;0
1626687;6859;202_mold-temperature-35;Ch_000001626687.json;40000000006859;11.11.2024;14:54:22;0;OK;left;faulty;0
1626688;6859;202_mold-temperature-35;Ch_000001626688.json;40000000006859;11.11.2024;14:54:28;0;OK;right;faulty;0
1626689;6887;202_mold-temperature-35;Ch_000001626689.json;40000000006887;11.11.2024;14:54:56;0;OK;left;faulty;0
1626690;6887;202_mold-temperature-35;Ch_000001626690.json;40000000006887;11.11.2024;14:55:01;0;OK;right;faulty;0
1626691;6884;202_mold-temperature-35;Ch_000001626691.json;40000000006884;11.11.2024;14:55:32;0;OK;left;faulty;0
1626692;6884;202_mold-temperature-35;Ch_000001626692.json;40000000006884;11.11.2024;14:55:37;0;OK;right;faulty;0
1626693;6856;202_mold-temperature-35;Ch_000001626693.json;40000000006856;11.11.2024;14:56:04;0;OK;left;faulty;0
1626694;6856;202_mold-temperature-35;Ch_000001626694.json;40000000006856;11.11.2024;14:56:09;0;OK;right;faulty;0
1626695;6855;202_mold-temperature-35;Ch_000001626695.json;40000000006855;11.11.2024;14:56:37;0;OK;left;faulty;0
1626696;6855;202_mold-temperature-35;Ch_000001626696.json;40000000006855;11.11.2024;14:56:43;0;OK;right;faulty;0
1626697;6829;202_mold-temperature-35;Ch_000001626697.json;40000000006829;11.11.2024;14:57:42;0;OK;left;faulty;0
1626698;6829;202_mold-temperature-35;Ch_000001626698.json;40000000006829;11.11.2024;14:57:47;0;OK;right;faulty;0
1626699;6886;202_mold-temperature-35;Ch_000001626699.json;40000000006886;11.11.2024;14:58:15;0;OK;left;faulty;0
1626700;6886;202_mold-temperature-35;Ch_000001626700.json;40000000006886;11.11.2024;14:58:20;0;OK;right;faulty;0
1626701;6910;202_mold-temperature-35;Ch_000001626701.json;40000000006910;11.11.2024;14:58:48;0;OK;left;faulty;0
1626702;6910;202_mold-temperature-35;Ch_000001626702.json;40000000006910;11.11.2024;14:58:54;0;OK;right;faulty;0
1626703;6873;202_mold-temperature-35;Ch_000001626703.json;40000000006873;11.11.2024;14:59:23;0;OK;left;faulty;0
1626704;6873;202_mold-temperature-35;Ch_000001626704.json;40000000006873;11.11.2024;14:59:28;0;OK;right;faulty;0
1626705;6809;202_mold-temperature-35;Ch_000001626705.json;40000000006809;11.11.2024;14:59:56;0;OK;left;faulty;0
1626706;6809;202_mold-temperature-35;Ch_000001626706.json;40000000006809;11.11.2024;15:00:01;0;OK;right;faulty;0
1626707;6800;202_mold-temperature-35;Ch_000001626707.json;40000000006800;11.11.2024;15:00:29;0;OK;left;faulty;0
1626708;6800;202_mold-temperature-35;Ch_000001626708.json;40000000006800;11.11.2024;15:00:35;0;OK;right;faulty;0
1626709;6846;202_mold-temperature-35;Ch_000001626709.json;40000000006846;11.11.2024;15:01:03;0;OK;left;faulty;0
1626710;6846;202_mold-temperature-35;Ch_000001626710.json;40000000006846;11.11.2024;15:01:08;0;OK;right;faulty;0
1626711;6819;202_mold-temperature-35;Ch_000001626711.json;40000000006819;11.11.2024;15:01:38;0;OK;left;faulty;0
1626712;6819;202_mold-temperature-35;Ch_000001626712.json;40000000006819;11.11.2024;15:01:43;0;OK;right;faulty;0
1626713;6816;202_mold-temperature-35;Ch_000001626713.json;40000000006816;11.11.2024;15:02:12;0;OK;left;faulty;0
1626714;6816;202_mold-temperature-35;Ch_000001626714.json;40000000006816;11.11.2024;15:02:17;0;OK;right;faulty;0
1626715;6842;202_mold-temperature-35;Ch_000001626715.json;40000000006842;11.11.2024;15:02:45;0;OK;left;faulty;0
1626716;6842;202_mold-temperature-35;Ch_000001626716.json;40000000006842;11.11.2024;15:02:50;0;OK;right;faulty;0
1626717;6870;202_mold-temperature-35;Ch_000001626717.json;40000000006870;11.11.2024;15:03:37;0;OK;left;faulty;0
1626718;6870;202_mold-temperature-35;Ch_000001626718.json;40000000006870;11.11.2024;15:03:42;0;OK;right;faulty;0
1626719;6841;202_mold-temperature-35;Ch_000001626719.json;40000000006841;11.11.2024;15:04:10;0;OK;left;faulty;0
1626720;6841;202_mold-temperature-35;Ch_000001626720.json;40000000006841;11.11.2024;15:04:15;0;OK;right;faulty;0
1626721;6875;202_mold-temperature-35;Ch_000001626721.json;40000000006875;11.11.2024;15:04:44;0;OK;left;faulty;0
1626722;6875;202_mold-temperature-35;Ch_000001626722.json;40000000006875;11.11.2024;15:04:49;0;OK;right;faulty;0
1626723;6818;202_mold-temperature-35;Ch_000001626723.json;40000000006818;11.11.2024;15:05:18;0;OK;left;faulty;0
1626724;6818;202_mold-temperature-35;Ch_000001626724.json;40000000006818;11.11.2024;15:05:24;0;OK;right;faulty;0
1626725;6823;202_mold-temperature-35;Ch_000001626725.json;40000000006823;11.11.2024;15:05:51;0;OK;left;faulty;0
1626726;6823;202_mold-temperature-35;Ch_000001626726.json;40000000006823;11.11.2024;15:05:57;0;OK;right;faulty;0
1626727;6814;202_mold-temperature-35;Ch_000001626727.json;40000000006814;11.11.2024;15:06:25;0;OK;left;faulty;0
1626728;6814;202_mold-temperature-35;Ch_000001626728.json;40000000006814;11.11.2024;15:06:30;0;OK;right;faulty;0
1626729;6817;202_mold-temperature-35;Ch_000001626729.json;40000000006817;11.11.2024;15:07:05;0;OK;left;faulty;0
1626730;6817;202_mold-temperature-35;Ch_000001626730.json;40000000006817;11.11.2024;15:07:11;0;OK;right;faulty;0
1626731;6793;202_mold-temperature-35;Ch_000001626731.json;40000000006793;11.11.2024;15:07:39;0;OK;left;faulty;0
1626732;6793;202_mold-temperature-35;Ch_000001626732.json;40000000006793;11.11.2024;15:07:44;0;OK;right;faulty;0
1626733;6826;202_mold-temperature-35;Ch_000001626733.json;40000000006826;11.11.2024;15:08:12;0;OK;left;faulty;0
1626734;6826;202_mold-temperature-35;Ch_000001626734.json;40000000006826;11.11.2024;15:08:17;0;OK;right;faulty;0
1626735;6799;202_mold-temperature-35;Ch_000001626735.json;40000000006799;11.11.2024;15:08:46;0;OK;left;faulty;0
1626736;6799;202_mold-temperature-35;Ch_000001626736.json;40000000006799;11.11.2024;15:08:51;0;OK;right;faulty;0
1626737;6791;202_mold-temperature-35;Ch_000001626737.json;40000000006791;11.11.2024;15:09:19;0;OK;left;faulty;0
1626738;6791;202_mold-temperature-35;Ch_000001626738.json;40000000006791;11.11.2024;15:09:24;0;OK;right;faulty;0
1626739;6776;202_mold-temperature-35;Ch_000001626739.json;40000000006776;11.11.2024;15:09:53;0;OK;left;faulty;0
1626740;6776;202_mold-temperature-35;Ch_000001626740.json;40000000006776;11.11.2024;15:09:58;0;OK;right;faulty;0
1626741;6851;202_mold-temperature-35;Ch_000001626741.json;40000000006851;11.11.2024;15:10:27;0;OK;left;faulty;0
1626742;6851;202_mold-temperature-35;Ch_000001626742.json;40000000006851;11.11.2024;15:10:32;0;OK;right;faulty;0
1626743;6808;202_mold-temperature-35;Ch_000001626743.json;40000000006808;11.11.2024;15:11:01;0;OK;left;faulty;0
1626744;6808;202_mold-temperature-35;Ch_000001626744.json;40000000006808;11.11.2024;15:11:07;0;OK;right;faulty;0
1626745;6790;202_mold-temperature-35;Ch_000001626745.json;40000000006790;11.11.2024;15:11:35;0;OK;left;faulty;0
1626746;6790;202_mold-temperature-35;Ch_000001626746.json;40000000006790;11.11.2024;15:11:41;0;OK;right;faulty;0
1626747;6759;202_mold-temperature-35;Ch_000001626747.json;40000000006759;11.11.2024;15:12:08;0;OK;left;faulty;0
1626748;6759;202_mold-temperature-35;Ch_000001626748.json;40000000006759;11.11.2024;15:12:13;0;OK;right;faulty;0
1626749;6792;202_mold-temperature-35;Ch_000001626749.json;40000000006792;11.11.2024;15:12:42;0;OK;left;faulty;0
1626750;6792;202_mold-temperature-35;Ch_000001626750.json;40000000006792;11.11.2024;15:12:47;0;OK;right;faulty;0
1626751;6779;202_mold-temperature-35;Ch_000001626751.json;40000000006779;11.11.2024;15:13:16;0;OK;left;faulty;0
1626752;6779;202_mold-temperature-35;Ch_000001626752.json;40000000006779;11.11.2024;15:13:21;0;OK;right;faulty;0
1626753;6775;202_mold-temperature-35;Ch_000001626753.json;40000000006775;11.11.2024;15:13:49;0;OK;left;faulty;0
1626754;6775;202_mold-temperature-35;Ch_000001626754.json;40000000006775;11.11.2024;15:13:54;0;OK;right;faulty;0
1626755;6742;202_mold-temperature-35;Ch_000001626755.json;40000000006742;11.11.2024;15:14:22;0;OK;left;faulty;0
1626756;6742;202_mold-temperature-35;Ch_000001626756.json;40000000006742;11.11.2024;15:14:27;0;OK;right;faulty;0
1626757;6762;202_mold-temperature-35;Ch_000001626757.json;40000000006762;11.11.2024;15:14:56;0;OK;left;faulty;0
1626758;6762;202_mold-temperature-35;Ch_000001626758.json;40000000006762;11.11.2024;15:15:01;0;OK;right;faulty;0
1626759;6745;202_mold-temperature-35;Ch_000001626759.json;40000000006745;11.11.2024;15:16:35;0;OK;left;faulty;0
1626760;6745;202_mold-temperature-35;Ch_000001626760.json;40000000006745;11.11.2024;15:16:40;0;OK;right;faulty;0
1626761;6798;202_mold-temperature-35;Ch_000001626761.json;40000000006798;11.11.2024;15:17:10;0;OK;left;faulty;0
1626762;6798;202_mold-temperature-35;Ch_000001626762.json;40000000006798;11.11.2024;15:17:15;0;OK;right;faulty;0
1626763;6760;202_mold-temperature-35;Ch_000001626763.json;40000000006760;11.11.2024;15:17:52;0;OK;left;faulty;0
1626764;6760;202_mold-temperature-35;Ch_000001626764.json;40000000006760;11.11.2024;15:17:57;0;OK;right;faulty;0
1626765;6771;202_mold-temperature-35;Ch_000001626765.json;40000000006771;11.11.2024;15:18:25;0;OK;left;faulty;0
1626766;6771;202_mold-temperature-35;Ch_000001626766.json;40000000006771;11.11.2024;15:18:30;0;OK;right;faulty;0
1626767;6741;202_mold-temperature-35;Ch_000001626767.json;40000000006741;11.11.2024;15:18:59;0;OK;left;faulty;0
1626768;6741;202_mold-temperature-35;Ch_000001626768.json;40000000006741;11.11.2024;15:19:04;0;OK;right;faulty;0
1626769;6743;202_mold-temperature-35;Ch_000001626769.json;40000000006743;11.11.2024;15:19:32;0;OK;left;faulty;0
1626770;6743;202_mold-temperature-35;Ch_000001626770.json;40000000006743;11.11.2024;15:19:37;0;OK;right;faulty;0
1626771;6729;202_mold-temperature-35;Ch_000001626771.json;40000000006729;11.11.2024;15:20:06;0;OK;left;faulty;0
1626772;6729;202_mold-temperature-35;Ch_000001626772.json;40000000006729;11.11.2024;15:20:12;0;OK;right;faulty;0
1626773;6756;202_mold-temperature-35;Ch_000001626773.json;40000000006756;11.11.2024;15:21:23;0;OK;left;faulty;0
1626774;6756;202_mold-temperature-35;Ch_000001626774.json;40000000006756;11.11.2024;15:21:29;0;OK;right;faulty;0
1626775;6782;202_mold-temperature-35;Ch_000001626775.json;40000000006782;11.11.2024;15:21:57;0;OK;left;faulty;0
1626776;6782;202_mold-temperature-35;Ch_000001626776.json;40000000006782;11.11.2024;15:22:02;0;OK;right;faulty;0
1626777;6822;202_mold-temperature-35;Ch_000001626777.json;40000000006822;11.11.2024;15:22:49;0;OK;left;faulty;0
1626778;6822;202_mold-temperature-35;Ch_000001626778.json;40000000006822;11.11.2024;15:22:54;0;OK;right;faulty;0
1626779;6774;202_mold-temperature-35;Ch_000001626779.json;40000000006774;11.11.2024;15:23:24;0;OK;left;faulty;0
1626780;6774;202_mold-temperature-35;Ch_000001626780.json;40000000006774;11.11.2024;15:23:29;0;OK;right;faulty;0
1626781;6764;202_mold-temperature-35;Ch_000001626781.json;40000000006764;11.11.2024;15:23:59;0;OK;left;faulty;0
1626782;6764;202_mold-temperature-35;Ch_000001626782.json;40000000006764;11.11.2024;15:24:04;0;OK;right;faulty;0
1626783;6735;202_mold-temperature-35;Ch_000001626783.json;40000000006735;11.11.2024;15:24:32;0;OK;left;faulty;0
1626784;6735;202_mold-temperature-35;Ch_000001626784.json;40000000006735;11.11.2024;15:24:38;0;OK;right;faulty;0
1626785;6739;202_mold-temperature-35;Ch_000001626785.json;40000000006739;11.11.2024;15:25:07;0;OK;left;faulty;0
1626786;6739;202_mold-temperature-35;Ch_000001626786.json;40000000006739;11.11.2024;15:25:12;0;OK;right;faulty;0
1626787;6730;202_mold-temperature-35;Ch_000001626787.json;40000000006730;11.11.2024;15:25:43;0;OK;left;faulty;0
1626788;6730;202_mold-temperature-35;Ch_000001626788.json;40000000006730;11.11.2024;15:25:48;0;OK;right;faulty;0
1626789;6717;202_mold-temperature-35;Ch_000001626789.json;40000000006717;11.11.2024;15:26:18;0;OK;left;faulty;0
1626790;6717;202_mold-temperature-35;Ch_000001626790.json;40000000006717;11.11.2024;15:26:23;0;OK;right;faulty;0
1626791;6716;202_mold-temperature-35;Ch_000001626791.json;40000000006716;11.11.2024;15:26:51;0;OK;left;faulty;0
1626792;6716;202_mold-temperature-35;Ch_000001626792.json;40000000006716;11.11.2024;15:26:56;0;OK;right;faulty;0
1626793;6714;202_mold-temperature-35;Ch_000001626793.json;40000000006714;11.11.2024;15:27:25;0;OK;left;faulty;0
1626794;6714;202_mold-temperature-35;Ch_000001626794.json;40000000006714;11.11.2024;15:27:31;0;OK;right;faulty;0
1626795;6740;202_mold-temperature-35;Ch_000001626795.json;40000000006740;11.11.2024;15:28:00;0;OK;left;faulty;0
1626796;6740;202_mold-temperature-35;Ch_000001626796.json;40000000006740;11.11.2024;15:28:05;0;OK;right;faulty;0
1626797;6712;202_mold-temperature-35;Ch_000001626797.json;40000000006712;11.11.2024;15:28:34;0;OK;left;faulty;0
1626798;6712;202_mold-temperature-35;Ch_000001626798.json;40000000006712;11.11.2024;15:28:39;0;OK;right;faulty;0
1626799;6713;202_mold-temperature-35;Ch_000001626799.json;40000000006713;11.11.2024;15:29:09;0;OK;left;faulty;0
1626800;6713;202_mold-temperature-35;Ch_000001626800.json;40000000006713;11.11.2024;15:29:15;0;OK;right;faulty;0
1626801;6703;202_mold-temperature-35;Ch_000001626801.json;40000000006703;11.11.2024;15:29:47;0;OK;left;faulty;0
1626802;6703;202_mold-temperature-35;Ch_000001626802.json;40000000006703;11.11.2024;15:29:52;0;OK;right;faulty;0
1626803;6700;202_mold-temperature-35;Ch_000001626803.json;40000000006700;11.11.2024;15:30:20;0;OK;left;faulty;0
1626804;6700;202_mold-temperature-35;Ch_000001626804.json;40000000006700;11.11.2024;15:30:25;0;OK;right;faulty;0
1626805;6702;202_mold-temperature-35;Ch_000001626805.json;40000000006702;11.11.2024;15:30:54;0;OK;left;faulty;0
1626806;6702;202_mold-temperature-35;Ch_000001626806.json;40000000006702;11.11.2024;15:31:00;0;OK;right;faulty;0
1626807;6704;202_mold-temperature-35;Ch_000001626807.json;40000000006704;11.11.2024;15:31:30;0;OK;left;faulty;0
1626808;6704;202_mold-temperature-35;Ch_000001626808.json;40000000006704;11.11.2024;15:31:35;0;OK;right;faulty;0
1626809;6845;203_mold-temperature-45;Ch_000001626809.json;40000000006845;11.11.2024;15:32:25;0;OK;left;faulty;0
1626810;6845;203_mold-temperature-45;Ch_000001626810.json;40000000006845;11.11.2024;15:32:30;0;OK;right;faulty;0
1626811;6699;203_mold-temperature-45;Ch_000001626811.json;40000000006699;11.11.2024;15:33:01;0;OK;left;faulty;0
1626812;6699;203_mold-temperature-45;Ch_000001626812.json;40000000006699;11.11.2024;15:33:06;0;OK;right;faulty;0
1626813;6898;203_mold-temperature-45;Ch_000001626813.json;40000000006898;11.11.2024;15:33:35;0;OK;left;faulty;0
1626814;6898;203_mold-temperature-45;Ch_000001626814.json;40000000006898;11.11.2024;15:33:40;0;OK;right;faulty;0
1626815;6900;203_mold-temperature-45;Ch_000001626815.json;40000000006900;11.11.2024;15:34:09;0;OK;left;faulty;0
1626816;6900;203_mold-temperature-45;Ch_000001626816.json;40000000006900;11.11.2024;15:34:14;0;OK;right;faulty;0
1626817;6893;203_mold-temperature-45;Ch_000001626817.json;40000000006893;11.11.2024;15:34:43;0;OK;left;faulty;0
1626818;6893;203_mold-temperature-45;Ch_000001626818.json;40000000006893;11.11.2024;15:34:49;0;OK;right;faulty;0
1626819;6918;203_mold-temperature-45;Ch_000001626819.json;40000000006918;11.11.2024;15:35:19;0;OK;left;faulty;0
1626820;6918;203_mold-temperature-45;Ch_000001626820.json;40000000006918;11.11.2024;15:35:24;0;OK;right;faulty;0
1626821;6913;203_mold-temperature-45;Ch_000001626821.json;40000000006913;11.11.2024;15:35:53;0;OK;left;faulty;0
1626822;6913;203_mold-temperature-45;Ch_000001626822.json;40000000006913;11.11.2024;15:35:58;0;OK;right;faulty;0
1626823;6894;203_mold-temperature-45;Ch_000001626823.json;40000000006894;11.11.2024;15:36:29;0;OK;left;faulty;0
1626824;6894;203_mold-temperature-45;Ch_000001626824.json;40000000006894;11.11.2024;15:36:35;0;OK;right;faulty;0
1626825;6867;203_mold-temperature-45;Ch_000001626825.json;40000000006867;11.11.2024;15:37:03;0;OK;left;faulty;0
1626826;6867;203_mold-temperature-45;Ch_000001626826.json;40000000006867;11.11.2024;15:37:08;0;OK;right;faulty;0
1626827;6806;203_mold-temperature-45;Ch_000001626827.json;40000000006806;11.11.2024;15:38:01;0;OK;left;faulty;0
1626828;6806;203_mold-temperature-45;Ch_000001626828.json;40000000006806;11.11.2024;15:38:06;0;OK;right;faulty;0
1626829;6912;203_mold-temperature-45;Ch_000001626829.json;40000000006912;11.11.2024;15:38:37;0;OK;left;faulty;0
1626830;6912;203_mold-temperature-45;Ch_000001626830.json;40000000006912;11.11.2024;15:38:42;0;OK;right;faulty;0
1626831;6874;203_mold-temperature-45;Ch_000001626831.json;40000000006874;11.11.2024;15:39:10;0;OK;left;faulty;0
1626832;6874;203_mold-temperature-45;Ch_000001626832.json;40000000006874;11.11.2024;15:39:15;0;OK;right;faulty;0
1626833;6899;203_mold-temperature-45;Ch_000001626833.json;40000000006899;11.11.2024;15:39:45;0;OK;left;faulty;0
1626834;6899;203_mold-temperature-45;Ch_000001626834.json;40000000006899;11.11.2024;15:39:50;0;OK;right;faulty;0
1626835;6831;203_mold-temperature-45;Ch_000001626835.json;40000000006831;11.11.2024;15:40:19;0;OK;left;faulty;0
1626836;6831;203_mold-temperature-45;Ch_000001626836.json;40000000006831;11.11.2024;15:40:24;0;OK;right;faulty;0
1626837;6890;203_mold-temperature-45;Ch_000001626837.json;40000000006890;11.11.2024;15:40:56;0;OK;left;faulty;0
1626838;6890;203_mold-temperature-45;Ch_000001626838.json;40000000006890;11.11.2024;15:41:02;0;OK;right;faulty;0
